"","tweet","city","movie","day","Sentiment_Score"
"761","Movie options for your weekend: a superhero blockbuster (you know the one) plus some smaller gems from @CaponeAicn. https://t.co/wfcRxFHW2e","Chicago","The Man Who Knew Infinity","05.07.2016",0.923670906558192
"762","Win movie passes to ""The Man Who Knew Infinity""! #moviesinSeattle #TheManWhoKnewInfinity https://t.co/skoZQV1avs","Seattle","The Man Who Knew Infinity","05.07.2016",0.953953419128458
"763","Last chance to enter! You could win tickets to go see ""The Man Who Knew Infinity""! #moviecontest https://t.co/skoZQV1avs","Seattle","The Man Who Knew Infinity","05.07.2016",0.925809106469873
"764","Win Passes To The Advance Screening Of THE MAN WHO KNEW INFINITY In St. Louis - We Are Movie Geeks https://t.co/XWXoDP8CMH","St. Louis ","The Man Who Knew Infinity","05.07.2016",0.953370909418428
"765","RT @imdjreckless: I would actually enjoy watching a movie ordering some dominos and eatting some chocolate chip cookie dough ice cream","New York City","Dough","05.07.2016",0.472890308868395
"766","I would actually enjoy watching a movie ordering some dominos and eatting some chocolate chip cookie dough ice cream","New York City","Dough","05.07.2016",0.679483457338372
"767","Mother&amp;rsquo;s Day Movie Advanced Screening + Giveaway https://t.co/8jS84WmzIZ #LindtMothersDay @SeeMothersDay @Lindt_Chocolate #ad","Boston","Mother’s Day","05.07.2016",0.880639360408216
"768","RT @JAMN945: Our dude @djpupdawg joins Frankie and Ashlee for the #WakeYourAssUp mix at 7p PLUS you will win 4 tix to the movie Mother's Day","Boston","Mother’s Day","05.07.2016",0.968395366766771
"769","Our dude @djpupdawg joins Frankie and Ashlee for the #WakeYourAssUp mix at 7p PLUS you will win 4 tix to the movie Mother's Day","Boston","Mother’s Day","05.07.2016",0.969461510470591
"770","RT @GlobalGrind: Kevin Durant’s mom gets her own movie just in time for Mother's Day https://t.co/RFEBVs902H https://t.co/Aefh45lhU5","New York City","Mother’s Day","05.07.2016",0.495398095263139
"771","Mother's Day was a cute movie.  Nice surprise seeing @KATELINDER in it.  Great job!","New York City","Mother’s Day","05.07.2016",0.999025993364553
"772","Kevin Durant’s mom gets her own movie just in time for Mother's Day https://t.co/RFEBVs902H https://t.co/Aefh45lhU5","New York City","Mother’s Day","05.07.2016",0.610363832164967
"773","Happy early Mother's Day to all the moms! I'm giving Mrs. Buzz best gift ever ... by not getting tickets to go see the movie Mother's Day!","New York City","Mother’s Day","05.07.2016",0.974878226731982
"774","Mother's Day Movie is in theaters but movie goers are suggesting you should wait until its available on DVD and... https://t.co/pXvshVl6zA","New York City","Mother’s Day","05.07.2016",0.390094118101766
"775","Adorable Must See Feel Good Movie Mother’s Day #MothersDayMovie https://t.co/XTXRlPnPAC --&gt; @classymommy","New York City","Mother’s Day","05.07.2016",0.99880959752842
"776","Saw ‘Mother’s Day’ last night. I have no words to explain how awful that movie was. #MothersDay","New York City","Mother’s Day","05.07.2016",0.196683333904155
"777","11 movie reqs. for you and your mom this Mother's Day @PennLive https://t.co/Q9nNj22Fo5","New York City","Mother’s Day","05.07.2016",0.969856582984991
"778","Mother's Day Poll: Which Meryl Streep movie character is most like your mom?","New York City","Mother’s Day","05.07.2016",0.439280928780809
"779","Just in time for Mother's Day! We look at the darkest movie moms... https://t.co/1sb76GuJsY https://t.co/8pwtzOZ9e9","New York City","Mother’s Day","05.07.2016",0.946323693603189
"780","Interesting-looking movie coming out this Mother's Day weekend: A Light Beneath Their Feet -- https://t.co/6b2v41BrtI","New York City","Mother’s Day","05.07.2016",0.958553353182447
"781","RT @MomMostTraveled: The Angry Birds Movie - Happy Mother's Day from the Hatchlings! https://t.co/56nKEA9bia via @YouTube","New York City","Mother’s Day","05.07.2016",0.889927294594371
"782","The Angry Birds Movie - Happy Mother's Day from the Hatchlings! https://t.co/56nKEA9bia via @YouTube","New York City","Mother’s Day","05.07.2016",0.908390607264324
"783","RT @ToughCookieMom: Happy Mother's Day from The Angry Birds Movie Hatchlings - #AngryBirdsMovie https://t.co/xdC1NJqePN via @2kidsandacoupon","New York City","Mother’s Day","05.07.2016",0.924266724011941
"784","Happy Mother's Day from The Angry Birds Movie Hatchlings - #AngryBirdsMovie https://t.co/xdC1NJqePN via @2kidsandacoupon","New York City","Mother’s Day","05.07.2016",0.877419291270861
"785","Can't wait for Mother's Day! The day, not the movie.","Chicago","Mother’s Day","05.07.2016",0.547125006511843
"786","See it with mom - Mother's Day #movie # #MothersDayMovieposter #nowplaying https://t.co/3HUpN0hlah","Chicago","Mother’s Day","05.07.2016",0.856235085640051
"787","'Mother's Day'—another star-studded, woman-targeted movie that's as flimsy and trite as a Hallmark card. 
https://t.co/XT13HtH6b9","Chicago","Mother’s Day","05.07.2016",0.0947876361397366
"788","This weekend: Derby parties galore, free comic books and a Mother's Day movie https://t.co/A5jD9uBF24 https://t.co/ZFjuOrPKi5","Chicago","Mother’s Day","05.07.2016",0.662842094480046
"789","@PacingPete Yep. Civil War doesn't seem like the movie you'd take your Mom to see on Mother's Day. But, what do I know? Lol","Chicago","Mother’s Day","05.07.2016",0.568489726758729
"790","Michael: ""We're taking Mommy to see a movie for Mother's Day."" Braden: ""Is it called Top Gun?"" Laura: ""Close--it's The First Monday in May.""","Chicago","Mother’s Day","05.07.2016",0.621389954186696
"791","Needed to confirm the actual date of Mother's Day. Did not need show times for some stupid movie. #thanksGoogle","Los Angeles","Mother’s Day","05.07.2016",0.0935511720388583
"792","RT @SymmetrytheBand: It's Mother's Day weekend! Congratulations to the producers, cast and crew of the movie Mothers and Daughters... https…","Los Angeles","Mother’s Day","05.07.2016",0.736972738419674
"793","RT @SymmetrytheBand: It's Mother's Day weekend!   Congratulations to the producers, cast and crew of the movie Mothers and Daughters... htt…","Los Angeles","Mother’s Day","05.07.2016",0.681213884339479
"794","It's Mother's Day weekend! Congratulations to the producers, cast and crew of the movie Mothers and Daughters... https://t.co/KcOJALJmnR","Los Angeles","Mother’s Day","05.07.2016",0.911681107942925
"795","It's Mother's Day weekend!   Congratulations to the producers, cast and crew of the movie Mothers and Daughters... https://t.co/A8f4pgHYY9","Los Angeles","Mother’s Day","05.07.2016",0.873927589609129
"796","RT @SeeJaneMarie: Here I am talking about what a GREAT mother I am and what a terrible movie Mother's Day is!  https://t.co/TgpOIXhSPL http…","Los Angeles","Mother’s Day","05.07.2016",0.0697505590810819
"797","Here I am talking about what a GREAT mother I am and what a terrible movie Mother's Day is!  https://t.co/TgpOIXhSPL https://t.co/ePwdm8j5SR","Los Angeles","Mother’s Day","05.07.2016",0.202044148557089
"798","Finding Dory: Happy Mother's Day https://t.co/mCMdDhtaYV #Movies #FindingDory # https://t.co/5lLX7fYXLr","Los Angeles","Mother’s Day","05.07.2016",0.986989298446076
"799","My film review this week...'Mother's Day' has its moments (movie review) https://t.co/AX2Z4CNUPs via @sharethis","Los Angeles","Mother’s Day","05.07.2016",0.183400204857419
"800","Celebrate Mother's Day with @tvonetv. Watch #ChasingWaterfalls, the newest @tvonetv original movie, this Sunday at 7pm ET/6pm CT.","Los Angeles","Mother’s Day","05.07.2016",0.885776717763007
"801","""I can't wait to see that new Mother's Day movie"" said no guy ever.","Los Angeles","Mother’s Day","05.07.2016",0.883170264894461
"802","@shaymitch I went to the premiere showing of your new movie Mother's Day and had a blast. It was an amazing movie and extremely funny","Los Angeles","Mother’s Day","05.07.2016",0.998215378388492
"803","Adorable Must See Feel Good Movie Mother’s Day #MothersDayMovie https://t.co/GplF3M85eL via @ClassyMommy","Los Angeles","Mother’s Day","05.07.2016",0.998804145001796
"804","To help Celebrate MOTHER'S DAY this coming Sunday here is my article on GARRY MARSHALL's New Movie ""Mother's... https://t.co/UfyXkHDNUr","Los Angeles","Mother’s Day","05.07.2016",0.357526274536292
"805","To help Celebrate MOTHER'S DAY this coming Sunday here is my article on GARRY MARSHALL's New Movie ""Mother's... https://t.co/NSLzPrAZ8J","Los Angeles","Mother’s Day","05.07.2016",0.456252381415645
"806","RT @TheWrap: EXCLU: @JenYamato, @TheAmyNicholson, @Roxanne73 to host @ElReyNetwork's Mother's Day Mara... https://t.co/uDPvddhTZo https://t…","Los Angeles","Mother’s Day","05.07.2016",0.808119189498912
"807","‘Mother’s Day’ has its moments (movie review)... More about #SantaMonica at https://t.co/9DSrmneOo0","Los Angeles","Mother’s Day","05.07.2016",0.552533316053639
"808","‘Mother’s Day’ has its moments (movie review): By Kathryn Whitney Boole “Mother’s Day” is a… https://t.co/pigokAZRKY https://t.co/pGIQsn3u9F","Los Angeles","Mother’s Day","05.07.2016",0.281709187076791
"809","Mr Trump, I'll vote for you if you promise to build a wall between Gary Marshall and movie cameras so he can't make Mother's Day films.","Los Angeles","Mother’s Day","05.07.2016",0.288828079418343
"810","Just watched the movie Mother's Day. 3 of my fav actresses. I enjoy movies like that. Related the most to Bradley's character.","Los Angeles","Mother’s Day","05.07.2016",0.996188968177733
"811","Cheers to an awesome movie! Just saw Mother's Day with my niece, my daughter and my… https://t.co/0oudbg2FMM","Los Angeles","Mother’s Day","05.07.2016",0.989521289671594
"812","I liked a @YouTube video https://t.co/G6sT27agZh Mother's Day Movie Trailer","Los Angeles","Mother’s Day","05.07.2016",0.49234315077249
"813","Bad Moms: Happy Mother's Day https://t.co/BjK10xBO9q #Movies #BadMoms # #MilaKunis https://t.co/JaSUri2Yfm","Los Angeles","Mother’s Day","05.07.2016",0.736898134105426
"814","honestly the fact that the Mother's Day movie has already made 11 million dollars makes the ""trump might get elected"" thing make sense to me","Los Angeles","Mother’s Day","05.07.2016",0.354060410215274
"815","RT @primawesome: Every Mother's Day my mom just wants to get a sandwich and go see whatever superhero movie is out. She's perfect.","Seattle","Mother’s Day","05.07.2016",0.880996380049755
"816","""Hey mom what do you want to do for Mother's Day?""

""Let's watch the new Captain America Movie!""

""...""","Seattle","Mother’s Day","05.07.2016",0.561319556334936
"817","Every Mother's Day my mom just wants to get a sandwich and go see whatever superhero movie is out. She's perfect.","Seattle","Mother’s Day","05.07.2016",0.94359825376814
"818","The first movie channel to show ""Throw Momma From The Train"" on mother's day has my subscription","Seattle","Mother’s Day","05.07.2016",0.655953204873362
"819","@SeeMothersDay kid you not; recommend and give a 7, which is high for click flick, sweet + fun Mother's Day movie. Saw it with my own mama.","Seattle","Mother’s Day","05.07.2016",0.32134117618826
"820","Mother's Day weekend on deck! <ed><U+00AE><U+00B8><ed><U+00B1><U+0085><ed><U+00AE><U+00BA><ed><U+00BC><U+0098> — watching Captain America: Civil <U+034F>Wa<U+034F>r at Movie Tavern at Deerbrook https://t.co/PYMVuUQixJ","Houston","Mother’s Day","05.07.2016",0.941740871139581
"821","RT @moneysvgparent: FLASH Mother's Day Giveaway and The Angry Birds Movie Tickets https://t.co/REth1G0EGB via @merlotmommy","Houston","Mother’s Day","05.07.2016",0.807237227072737
"822","FLASH Mother's Day Giveaway and The Angry Birds Movie Tickets https://t.co/REth1G0EGB via @merlotmommy","Houston","Mother’s Day","05.07.2016",0.934358481423454
"823","10 Reasons To See Lorene Scafaria's THE MEDDLER With Your Mom This Mother's Day - We Are Movie Geeks https://t.co/MYoBMEXcQX","St. Louis ","Mother’s Day","05.07.2016",0.899281666480416
"824","Adorable Must See Feel Good Movie Mother’s Day #MothersDayMovie https://t.co/xcwNXgLE5V via @ClassyMommy","St. Louis ","Mother’s Day","05.07.2016",0.998615983237836
"825","The Adorable Hatchlings From THE ANGRY BIRDS MOVIE Wish You A Happy Mother’s Day! - https://t.co/Haf9hVRRxw","St. Louis ","Mother’s Day","05.07.2016",0.992953538012855
"826","RT @CensieJ: Mother's Day Movie &amp; Proflowers - @SeeMothersDay @Proflowers #mothersdaymovie https://t.co/Sxytn18HsT via @censiej https://t.c…","Denver ","Mother’s Day","05.07.2016",0.80076838294012
"827","RT @vrizov: An entirely empty auditorium for PAPA HEMINGWAY IN CUBA, a movie evidently no one is stupid enough to see https://t.co/cXIXfoVD…","New York City","Papa: Hemingway in Cuba","05.07.2016",0.0426757120509681
"828","An entirely empty auditorium for PAPA HEMINGWAY IN CUBA, a movie evidently no one is stupid enough to see https://t.co/cXIXfoVDFW","New York City","Papa: Hemingway in Cuba","05.07.2016",0.056804629888141
"829","Quick movie reviews: Papa Hemingway in Cuba is excellent.  Great acting. #movies","Denver ","Papa: Hemingway in Cuba","05.07.2016",0.997375541084203
"830","Apparently the Ratchet &amp; Clank movie is really, really bad? x.x","Boston","Ratchet & Clank","05.07.2016",0.0132286182370233
"831","THERES A RATCHET AND CLANK MOVIE AND NO ONE TOLD ME?!","Boston","Ratchet & Clank","05.07.2016",0.580846579057455
"832","NJ Kids Movie Review: Ratchet &amp; Clank.   Inspired by the popular PlayStation video game franchise, this animated... https://t.co/RZgGeBhEkJ","New York City","Ratchet & Clank","05.07.2016",0.530300459380036
"833","@david_laskey @LizRugg 2 be fair that was how i learned there was a ratchet and clank movie","Chicago","Ratchet & Clank","05.07.2016",0.321015120241115
"834","@LizRugg very true. I just opened Ratchet &amp; Clank and it was a single slip ad for the movie. Bloodborne was a slip advertising 2 other games","Chicago","Ratchet & Clank","05.07.2016",0.044893001228361
"835","Since Ratchet &amp; Clank (movie) isn't happening, how about some @PlayOverwatch tonight? https://t.co/DG1tvZdJTV","Chicago","Ratchet & Clank","05.07.2016",0.204700766830495
"836","Maybe I won't see Ratchet &amp; Clank (movie). Showtimes are hard to find!","Chicago","Ratchet & Clank","05.07.2016",0.0818073470095597
"837","What the fuck is going on with the Ratchet and Clank movie? Was it really bad? How come I didn’t even see advertising for it?","Chicago","Ratchet & Clank","05.07.2016",0.0183514757354693
"838","@kenjitillman @APowell2099 @PSNKlair88 ratchet and clank is so far fun abit better then I expected. The movie wasn't as good tho imo","Chicago","Ratchet & Clank","05.07.2016",0.864173036795147
"839","RT @dkayevo: “@ssj4raditz: The Ratchet &amp; Clank movie was quite enjoyable! Thanks to @JATactor @dkayevo for reprising their iconic roles! :)…","Los Angeles","Ratchet & Clank","05.07.2016",0.982052250858606
"840","“@ssj4raditz: The Ratchet &amp; Clank movie was quite enjoyable! Thanks to @JATactor @dkayevo for reprising their iconic roles! :)”weeeee!!","Los Angeles","Ratchet & Clank","05.07.2016",0.993237218965713
"841","Ratchet and Clank, ""You were found with no note, no message, no name... Like me."" -- Adoption movie review https://t.co/xZDrNSukFc","Los Angeles","Ratchet & Clank","05.07.2016",0.568666452430164
"842","Ratchet and Clank, ""You were found with no note, no message, no name... Like me."" -- Adoption movie review https://t.co/sgFulvPrHQ","Los Angeles","Ratchet & Clank","05.07.2016",0.449784970183337
"843","RT @Battybuddy: Ratchet and clank movie was awesome! They had a joke where the Wilhelm scream was used: BY A CHARACTER REVEALED TO BE NAMED…","Seattle","Ratchet & Clank","05.07.2016",0.653275820507396
"844","Ratchet and clank movie was awesome! They had a joke where the Wilhelm scream was used: BY A CHARACTER REVEALED TO BE NAMED WILHELM!!!","Seattle","Ratchet & Clank","05.07.2016",0.585571069687032
"845","I liked a @YouTube video from @blacknerd https://t.co/QCxwwZClOd RATCHET &amp; CLANK Movie Review - Is It THAT Bad?","Houston","Ratchet & Clank","05.07.2016",0.6719531955082
"846","Gonna have to squeeze watching both Civil War and that Ratchet and Clank movie in this weekend, somehow.","Denver ","Ratchet & Clank","05.07.2016",0.408662072775346
"847","RT @CRTVSLDR: One-day Event: The Letter ""Z"" - Various Zorro &amp; Viva Zapata Movie Posters https://t.co/ZvtHmOmDaj","New York City","Viva","05.07.2016",0.842956390572376
"848","He may be not be a superhero but, like them, Jesús has a secret identity: Viva. My review of #Vivafilm: https://t.co/HkMAVoQAX8","Chicago","Viva","05.07.2016",0.826029485140903
"849","RT @AlejandroARiera: The flawed but magnificently acted #Vivafilm reintroduces U.S. moviegoers to Cuba's two greatest actors. My review: ht…","Chicago","Viva","05.07.2016",0.916894781652691
"850","The flawed but magnificently acted #Vivafilm reintroduces U.S. moviegoers to Cuba's two greatest actors. My review: https://t.co/HkMAVoQAX8","Chicago","Viva","05.07.2016",0.834414804476033
"851","Movie options for your weekend: a superhero blockbuster (you know the one) plus some smaller gems from @CaponeAicn. https://t.co/wfcRxFHW2e","Chicago","Viva","05.07.2016",0.923670906558192
"852","New Article! <U+2605> <U+2605> Movie Review: Viva &gt;&gt; Gozamos https://t.co/H04mwjzK4x","Chicago","Viva","05.07.2016",0.568875473320902
"853","<U+2605> Movie Review: Viva https://t.co/JlHJimyBHu","Chicago","Viva","05.07.2016",0.781640909143044
"854","RT @movieweb: New ‘Power Rangers’ Movie Costumes Revealed https://t.co/gYPBZrWlEE #PowerRangers https://t.co/17KuoNW0Dg","Los Angeles","Viva","05.07.2016",0.75235680816932
"855","Captain America:  Civil War is the BIG movie this weekend!  Check out @Fandango movie review @magic1067 !  https://t.co/vTlZRUkmHY","Boston","Keanu","05.07.2016",0.580493822507694
"856","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/ylbJhOmAh7 https://t.co/OPzucwasst","New York City","Keanu","05.07.2016",0.710626754705072
"857","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/lwwUvFWOME https://t.co/BHDmRPSfCp","New York City","Keanu","05.07.2016",0.835275925149258
"858","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/SrJeKqQ5GB https://t.co/TaMjkDUF2q","New York City","Keanu","05.07.2016",0.487080441014969
"859","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/hI3NEvk15I https://t.co/wrdZoDTqvz","New York City","Keanu","05.07.2016",0.830780463322891
"860","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Xw44GdN2MR https://t.co/jL4lKiuIHu","New York City","Keanu","05.07.2016",0.649411272433116
"861","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/0izU4QxOlz https://t.co/XTk0ABcxWF","New York City","Keanu","05.07.2016",0.792786685893179
"862","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/VxlULkPfN6 https://t.co/Iw71T9RBGW","New York City","Keanu","05.07.2016",0.910454577159
"863","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Xw44GdN2MR https://t.co/lJX4N9Zhcw","New York City","Keanu","05.07.2016",0.817852256126372
"864","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/LfGri34gCi https://t.co/ldcgAKF9TF","New York City","Keanu","05.07.2016",0.753023662777146
"865","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/lPh1dTSTUP https://t.co/duKPJN4hwT","New York City","Keanu","05.07.2016",0.49374637959376
"866","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/f8fDZxVbdC https://t.co/rMPyjESwDU","New York City","Keanu","05.07.2016",0.820017435672753
"867","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/B1R5jHE1k5 https://t.co/vslU0DFUYo","New York City","Keanu","05.07.2016",0.779240547443089
"868","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/w1TCE1XAEz https://t.co/74t3qAcpa3","New York City","Keanu","05.07.2016",0.751906843987767
"869","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/yra3RzT4md https://t.co/fFeF23obPn","New York City","Keanu","05.07.2016",0.79735899937835
"870","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/exWHwaulFd https://t.co/hnlr1Pa14A","New York City","Keanu","05.07.2016",0.831275154318953
"871","Keanu – Movie Review https://t.co/QBhNza7l68 https://t.co/DEXmbjkesk","New York City","Keanu","05.07.2016",0.677449040833552
"872","We Came across the Keanu Movie Trailer earlier in one of  March's Movie Trailer Weekends. Now is an review of... https://t.co/adcUFhZLlW","New York City","Keanu","05.07.2016",0.571336229475863
"873","#LaurenceFishburne The Matrix Reloaded Movie 2003 (2 #DVD Discs) Keanu Reeves Laurence… https://t.co/dQxP8OliQz #TheMatrix #Morpheus","New York City","Keanu","05.07.2016",0.271100550993778
"874","MOVIE REVIEW: 'Keanu' is puss and galoots. https://t.co/cwLenXi6m9","New York City","Keanu","05.07.2016",0.64620309804164
"875","RT @PetCareTweets: Guess where they got that adorable kitten in 'Keanu' from? #movie #cats
https://t.co/U1UrDJbwlE","New York City","Keanu","05.07.2016",0.794114128645275
"876","RT @ThePlaylist: Podcast: Adjust Your Tracking Loves ‘Keanu’ The Cat, But The Movie Not So Much https://t.co/FzPi9SMOAc https://t.co/uSme7t…","New York City","Keanu","05.07.2016",0.531215677104088
"877","Podcast: Adjust Your Tracking Loves ‘Keanu’ The Cat, But The Movie Not So Much https://t.co/FzPi9SMOAc https://t.co/uSme7tVJp3","New York City","Keanu","05.07.2016",0.345451107809854
"878","Latest @adjustyourtrack #podcast Takes A Look At #KEANU https://t.co/QIULMA8q2Q https://t.co/RxXYzK48mq","New York City","Keanu","05.07.2016",0.923893945394024
"879","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/0izU4QxOlz https://t.co/WaBrpzJx7B","New York City","Keanu","05.07.2016",0.781607590361328
"880","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Xw44GdN2MR https://t.co/v7GjqPM4PB","New York City","Keanu","05.07.2016",0.761799655904592
"881","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/BI7YFcDxS5 https://t.co/BJmhdzRhDj","New York City","Keanu","05.07.2016",0.767164255962233
"882","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Gzb4NNdkr9 https://t.co/khMNLFWC9S","New York City","Keanu","05.07.2016",0.822119372804884
"883","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/yra3RzT4md https://t.co/VCJEANvfBt","New York City","Keanu","05.07.2016",0.789485094561611
"884","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/BlNAXFLoom https://t.co/MvbyPp4lTV","New York City","Keanu","05.07.2016",0.756020510459164
"885","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/BlNAXFLoom https://t.co/Ey4tkOD9k6","New York City","Keanu","05.07.2016",0.66225128493682
"886","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/qJjOBPuIem https://t.co/y2oaXmt3C0","New York City","Keanu","05.07.2016",0.751056259671961
"887","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/BAQih4GhDc https://t.co/rbmStlAwx2","New York City","Keanu","05.07.2016",0.640441262336943
"888","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/BAQih4GhDc https://t.co/Ns2Y794Uuk","New York City","Keanu","05.07.2016",0.696492612791774
"889","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/exWHwaulFd https://t.co/uyB1U12muB","New York City","Keanu","05.07.2016",0.815419716709671
"890","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/oSkRCTXwxn https://t.co/4lq6V1Nrve","New York City","Keanu","05.07.2016",0.650969769169108
"891","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/l6y7UaueSn https://t.co/rLM02jPxew","New York City","Keanu","05.07.2016",0.809263305318238
"892","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Wl1sqMXkMo https://t.co/SWJv2l4ftF","New York City","Keanu","05.07.2016",0.827878366828203
"893","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/6ZcBDad8Oe https://t.co/tTg23XoNyQ","New York City","Keanu","05.07.2016",0.78079789454205
"894","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/48DYnjhPAj https://t.co/kaVyH4k1ZX","New York City","Keanu","05.07.2016",0.727938100935626
"895","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/fERE4eiIEN https://t.co/xt959j19yi","New York City","Keanu","05.07.2016",0.803164943218346
"896","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/6ZcBDad8Oe https://t.co/GJPffCyKoR","New York City","Keanu","05.07.2016",0.60088585790903
"897","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/dG7MNHhm2J https://t.co/g6UZWaVFJe","New York City","Keanu","05.07.2016",0.766656221796521
"898","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/mJ0VIyJK2T https://t.co/x9cZQoy1VW","New York City","Keanu","05.07.2016",0.705227268512302
"899","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/rQqRxsb8nm https://t.co/bEadvX8Uun","New York City","Keanu","05.07.2016",0.600601456990758
"900","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/ITljasQPPI https://t.co/8EqiPErNUp","New York City","Keanu","05.07.2016",0.799561716916939
"901","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/GCDhbywnT9 https://t.co/EafDkVVzLt","New York City","Keanu","05.07.2016",0.851165350690061
"902","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/mf7jubZrBq https://t.co/IsHlPkYq6k","New York City","Keanu","05.07.2016",0.822293649722294
"903","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/4oLwI1yNay https://t.co/CvVYwH1skE","New York City","Keanu","05.07.2016",0.756944150554345
"904","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/pH4UHXT8v4 https://t.co/gPpLLyYvGv","New York City","Keanu","05.07.2016",0.452752902827995
"905","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/wifOLFWpGw https://t.co/F42kgMTXXp","New York City","Keanu","05.07.2016",0.683450623347872
