"","tweet","city","movie","day","Sentiment_Score"
"433","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/sI2WqgdPA4","Los Angeles","Captain America: Civil War","05.08.2016",0.677928371328799
"434","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/dQRoPbcyxG","Los Angeles","Captain America: Civil War","05.08.2016",0.542245094140799
"435","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/ie4bBe8pMm","Los Angeles","Captain America: Civil War","05.08.2016",0.410920339232593
"436","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/kehqAQocwe","Los Angeles","Captain America: Civil War","05.08.2016",0.617586835423181
"437","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/Iojh5pszhM","Los Angeles","Captain America: Civil War","05.08.2016",0.619960849955528
"438","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/nc7WRLDDuv","Los Angeles","Captain America: Civil War","05.08.2016",0.503580352501409
"439","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/sT7KmsOS6i","Los Angeles","Captain America: Civil War","05.08.2016",0.556141906829876
"440","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/32kmsWPdfo","Los Angeles","Captain America: Civil War","05.08.2016",0.62903369153081
"441","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/J1BJmVId42","Los Angeles","Captain America: Civil War","05.08.2016",0.699441841227459
"442","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/SsopXnxS0F","Los Angeles","Captain America: Civil War","05.08.2016",0.605441266004811
"443","Movie Review – Captain America: Civil War - In 2014’s Captain America: The Winter Soldier, directors Anthony an... https://t.co/eC40Zgaw9W","Los Angeles","Captain America: Civil War","05.08.2016",0.700535207578313
"444","Movie night with the boys! — watching Captain America: Civil <U+034F>Wa<U+034F>r at Pacific Theatres at The Grove https://t.co/iL2mSxLQea","Los Angeles","Captain America: Civil War","05.08.2016",0.942893605735407
"445","@yazmingomez07 there's this movie called captain america: civil war that released today, if you haven't heard about it already","Los Angeles","Captain America: Civil War","05.08.2016",0.783606155412595
"446","Thursday at midnight I saw the final movie in the franchise of Captain America. Civil War. I… https://t.co/5ltyCZP4L9","Los Angeles","Captain America: Civil War","05.08.2016",0.889283816049756
"447","RT @zesty_movies: Sound Off: Russo Bros Captain America: Civil War - Your Thoughts? https://t.co/QYlSslqcxP #Movies #Movie https://t.co/Og7…","Los Angeles","Captain America: Civil War","05.08.2016",0.220584945384294
"448","CAPTAIN AMERICA: CIVIL WAR WAS A FUCKING AMAZING MOVIE HOLY SHIT","Los Angeles","Captain America: Civil War","05.08.2016",0.933882208438484
"449","Captain America: Civil War was such a fucking amazing movie","Los Angeles","Captain America: Civil War","05.08.2016",0.985199022316858
"450","‘Captain America: Civil War’: the secret post-credit scenes everyone's talking about https://t.co/3AOKYcgFLV https://t.co/rbacyUeTrQ","Los Angeles","Captain America: Civil War","05.08.2016",0.475796274643225
"451","Civil War! (@ Studio Movie Grill for Captain America: Civil War in Simi Valley, Calif w/ @mfreshness) https://t.co/brHC8cWxzu","Los Angeles","Captain America: Civil War","05.08.2016",0.403005796370624
"452","Captain America civil war... Best. Movie. Ever.","Los Angeles","Captain America: Civil War","05.08.2016",0.979925240729265
"453","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/RFBwj0FPVE","Los Angeles","Captain America: Civil War","05.08.2016",0.807812462625943
"454","""Mom, what's going on?"" - a child watching Captain America: Civil War at any point in the movie.","Los Angeles","Captain America: Civil War","05.08.2016",0.626848242668643
"455","Why #TheAvengers Are Fighting in #CaptainAmerica: #CivilWar https://t.co/xcrze6UGTe #Movies #Movie https://t.co/uQHYq9Gn1Q","Los Angeles","Captain America: Civil War","05.08.2016",0.131040413475668
"456","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/gSdFU6cJux","Los Angeles","Captain America: Civil War","05.08.2016",0.823951967121179
"457","Sound Off: Russo Bros Captain America: Civil War - Your Thoughts? https://t.co/QYlSslqcxP #Movies #Movie https://t.co/Og7BD6tkzg","Los Angeles","Captain America: Civil War","05.08.2016",0.834033435336336
"458","About to watch the movie Captain America : Civil War. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>","Los Angeles","Captain America: Civil War","05.08.2016",0.652649634530308
"459","RT @moviesdotcom: Best of the Week: Young Han Solo Cast, 'Captain America: Civil War' Reviewed and More: The Important News

... https://t.…","Los Angeles","Captain America: Civil War","05.08.2016",0.954001719058109
"460","Best of the Week: Young Han Solo Cast, 'Captain America: Civil War' Reviewed and More: The Important News

... https://t.co/RAOawowqgY","Los Angeles","Captain America: Civil War","05.08.2016",0.958003702270281
"461","CAPTAIN AMERICA CIVIL WAR REVIEW ... SO SPOILERS https://t.co/W2AgvHiTZv
Finally finished the review #captainamericacivilwar amazing movie","Los Angeles","Captain America: Civil War","05.08.2016",0.965233907210975
"462","Review - Captain America: Civil War will make you remember why we love superheroes  https://t.co/WiwPQpt4Vm","Los Angeles","Captain America: Civil War","05.08.2016",0.954729042323879
"463","Even in a movie full of super heroes, the hardest part to believe about Captain America: Civil War was Marisa Tomei as an old Aunt May.","Seattle","Captain America: Civil War","05.08.2016",0.679561014826877
"464","With Alaynah for a movie date! — watching Captain America: Civil <U+034F>Wa<U+034F>r at Sierra Cinema - Allen Theatres https://t.co/eKtBcfBGqC","Seattle","Captain America: Civil War","05.08.2016",0.917332288523768
"465","Civil War is basically an Avengers movie but actually good because it's really a Captain America movie. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>","Seattle","Captain America: Civil War","05.08.2016",0.853282411683243
"466","""Civil War is an extraordinary blockbuster. It’s a massive action movie in every way, but one that is continually... https://t.co/Ylj2WK8Wxb","Seattle","Captain America: Civil War","05.08.2016",0.936110125284676
"467","Got our tickets too captain America civil war!!! Waited all week too see this movie!!! #marvelfanforlife","Seattle","Captain America: Civil War","05.08.2016",0.107048226607221
"468","Captain America Civil War is a good ass movie. Suggest u guys watch it. Definitely worth the money.","Seattle","Captain America: Civil War","05.08.2016",0.998733292370355
"469","Seeing the Captain America Civil War movie.","Seattle","Captain America: Civil War","05.08.2016",0.822382046570241
"470","Movie time! (@ AMC Southcenter 16 - @amctheatres for Captain America: Civil War in Disney Digital 3D in Tukwila, WA) https://t.co/jpaKHdwiDV","Seattle","Captain America: Civil War","05.08.2016",0.925570374509577
"471","Who Would CAPTAIN AMERICA: CIVIL WAR Writers Want in a Movie | COMICS BLEND https://t.co/d9E3blBUSW via @ThinkDevGrow","Seattle","Captain America: Civil War","05.08.2016",0.874277807106362
"472","Awesome movie! Fun being in costume with friends! — watching Captain America: Civil <U+034F>Wa<U+034F>r at Seattle Cinerama https://t.co/lo0v83MAcz","Seattle","Captain America: Civil War","05.08.2016",0.988230857822733
"473","Captain America's Civil War Movie Review From A Black Nerd! https://t.co/YkRhiyW5ji via @YouTube","Seattle","Captain America: Civil War","05.08.2016",0.904974967602552
"474","Went and saw Captain America Civil War today it was a cool movie :)","Seattle","Captain America: Civil War","05.08.2016",0.913998327458477
"475","Today in Movie Culture: 'Captain America: Civil War' 1990s Version, 'Rogue One' Lego Version and More. https://t.co/8V2XwP0Vl1","Seattle","Captain America: Civil War","05.08.2016",0.871841601402215
"476","https://t.co/b1U4R80wrB

MY GOD...I went for my second round tonight and I loved it even more than the first. AND… https://t.co/b1U4R80wrB","Seattle","Captain America: Civil War","05.08.2016",0.906769686342809
"477","Captain America Civil War? More like Civil Bore <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>! JK that was the greatest movie I've seen <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","Seattle","Captain America: Civil War","05.08.2016",0.250913643052264
"478","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/S6nyJBOVYd","Seattle","Captain America: Civil War","05.08.2016",0.751337680596647
"479","Captain America : Civil War - Greatest movie of the year by far!!!","Houston","Captain America: Civil War","05.08.2016",0.943370866654034
"480","It was a very good movie! — watching Captain America: Civil <U+034F>Wa<U+034F>r at Star Cinema Grill Conroe https://t.co/EfGoLz39Z7","Houston","Captain America: Civil War","05.08.2016",0.968888145423866
"481","Note to self - Make a animation of Captain America civil war re-enactment people realizing the movie is... https://t.co/nOgwJhO9vb","Houston","Captain America: Civil War","05.08.2016",0.64310374439201
"482","Captain America: Civil War is a good movie... Lots of intense emotions. :-) Grub time with my mom, the wifey, and... https://t.co/lrgOizWOxe","Houston","Captain America: Civil War","05.08.2016",0.993409384371194
"483","I liked a @YouTube video from @nerdalerttyt https://t.co/Tz1SV50SXo Captain America Civil War: Comic Fan Official Movie Review","Houston","Captain America: Civil War","05.08.2016",0.956560669312096
"484","Heading to see that movie Captain America Civil War with my boys. #CaptainAmericaCivilWar https://t.co/Cv15I14F8I","Houston","Captain America: Civil War","05.08.2016",0.736469837451056
"485","SPOILERS

Captain America: Civil War was a really action packed thriller of a movie. It was interesting how the theme shifted.

SPOILERS","Houston","Captain America: Civil War","05.08.2016",0.975792447740757
"486","Why “Captain America: Civil War” May Be The Most Epic Marvel Movie Yet https://t.co/14Wuq6Xso6 https://t.co/16gUQe30m2","Houston","Captain America: Civil War","05.08.2016",0.37867389849969
"487","Captain America Civil War was fucking amazing! Best movie <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Houston","Captain America: Civil War","05.08.2016",0.995556787612436
"488","#movies #captainamericacivilwar (@ Studio Movie Grill - Pearland for Captain America: Civil War in Houston, TX) https://t.co/VyCHmD9TA0","Houston","Captain America: Civil War","05.08.2016",0.719713315136877
"489","I liked a @YouTube video from @ryscavenger https://t.co/uz2mftgztB Captain America: Civil War movie Review","Houston","Captain America: Civil War","05.08.2016",0.959076519263316
"490","I'm at Studio Movie Grill - Pearland for Captain America: Civil War in Houston, TX https://t.co/jzOeAPqMJy","Houston","Captain America: Civil War","05.08.2016",0.764671537424113
"491","An action movie that makes your eyes moist? 

Captain America: Civil War","Houston","Captain America: Civil War","05.08.2016",0.824617463609061
"492","Movie date day <ed><U+00AE><U+00BA><ed><U+00BC><U+0098> — watching Captain America: Civil <U+034F>Wa<U+034F>r at Cinemark Spring-Klein and XD https://t.co/hwwjkCpD0L","Houston","Captain America: Civil War","05.08.2016",0.958899159902375
"493","I liked a @YouTube video https://t.co/GtJcaCTjLc Captain America: Civil War - Movie Review","Houston","Captain America: Civil War","05.08.2016",0.900176241722867
"494","Black Panther &amp; Spider-Man alone make it worth seeing the new Captain America movie https://t.co/CTZz3c8Oae #Marvel","Houston","Captain America: Civil War","05.08.2016",0.913189720392858
"495","The Week in Spandex – Captain America: Civil War box office, Avengers: Infinity War characters, Doctor Strange “wh… https://t.co/C4z9MBLYDd","Houston","Captain America: Civil War","05.08.2016",0.741243633663772
"496","Captain America civil war was good, but the hype killed the movie for me","Houston","Captain America: Civil War","05.08.2016",0.177803368391757
"497","RT @Jocelyn__Mabel: Captain America civil war was great movie!","Houston","Captain America: Civil War","05.08.2016",0.9763843809794
"498","Captain America civil war was great movie!","Houston","Captain America: Civil War","05.08.2016",0.990620215385708
"499","Was great to get away from studying and watch Captain America: Civil War. Such a great movie!","Houston","Captain America: Civil War","05.08.2016",0.986996095766071
"500","RT @HOT947: MTV Movie Awards: Chris Evans Premieres New 'Captain America: Civil War' Clip https://t.co/Uo61XM1wBa","Houston","Captain America: Civil War","05.08.2016",0.530848408281264
"501","Captain America Civil War was Awesome!! Spoiler Alert Spider-Man is in it lol @ Movie Tavern at… https://t.co/nwhg0ksRlG","Houston","Captain America: Civil War","05.08.2016",0.918615986914294
"502","Captain America:Civil War  good movie","Houston","Captain America: Civil War","05.08.2016",0.971331513954749
"503","Just when I thought I was out, Captain America Civil War pulled me back in. Might be the best Marvel movie I've seen.","Houston","Captain America: Civil War","05.08.2016",0.896282722804178
"504","Captain America Civil War was hands down the best movie I have ever seen<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>","Houston","Captain America: Civil War","05.08.2016",0.985011549971437
"505","Civil War is the best Captain America movie no question.","Houston","Captain America: Civil War","05.08.2016",0.985533051820191
"506","I'm at Studio Movie Grill CityCentre for Captain America: Civil War in Houston, TX https://t.co/jXjikt1Y24","Houston","Captain America: Civil War","05.08.2016",0.303686248105793
"507","RT @CBCStudentsDP: Captain America Civil War tomorrow at 3:30 at Pasadena movie theatre.","Houston","Captain America: Civil War","05.08.2016",0.296516790991142
"508","RT @ConnorCleve: Captain America: Civil War 

Perfect example of a 2 hour &amp; a half movie done right. 

Unlike Batman V Superman. Which got…","Houston","Captain America: Civil War","05.08.2016",0.711534858356826
"509","Great movie with Team Alpha!<ed><U+00AE><U+00BA><ed><U+00BE><U+0096><ed><U+00AE><U+00BA><ed><U+00BE><U+0097> — watching Captain America: Civil <U+034F>Wa<U+034F>r at Regal Cinemas Avalon Stadium 12 https://t.co/4QCwmWFONs","Houston","Captain America: Civil War","05.08.2016",0.96132376167213
"510","I've bought a ticket to Star Cinema Grill Conroe to see the Captain America:Civil War movie tomorrow at 2 p.m.... https://t.co/dOTUbb8GeE","Houston","Captain America: Civil War","05.08.2016",0.641702580731809
"511","RT @moneysvgparent: 4 Reasons Captain America: Civil War is a Great Date Night Movie + Fun Facts #CaptainAmericaEvent https://t.co/6M4lcnGN…","Houston","Captain America: Civil War","05.08.2016",0.981860254373855
"512","He begged me to see this movie LOL (@ AMC Loews Fountains 18 - @amctheatres for Captain America: Civil War) https://t.co/yHcDn1NAm6","Houston","Captain America: Civil War","05.08.2016",0.891380690083249
"513","Captain America: Civil War 

Perfect example of a 2 hour &amp; a half movie done right. 

Unlike Batman V Superman. Which got boring.

8.5/10","Houston","Captain America: Civil War","05.08.2016",0.356444626324565
"514","4 Reasons Captain America: Civil War is a Great Date Night Movie + Fun Facts #CaptainAmericaEvent https://t.co/6M4lcnGN8I via @amomontheside","Houston","Captain America: Civil War","05.08.2016",0.984121494477012
"515","Captain America Civil War tomorrow at 3:30 at Pasadena movie theatre.","Houston","Captain America: Civil War","05.08.2016",0.299305452603946
"516","RT @jstublar: Captain America Civil War is the best movie I've seen in a long time. arguably the best superhero movie ever.","Houston","Captain America: Civil War","05.08.2016",0.991404016747224
"517","RT @moneysvgparent: Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/hjzAtZVaHK via @odouglass11","Houston","Captain America: Civil War","05.08.2016",0.875243237469691
"518","Captain America Civil War is the best movie I've seen in a long time. arguably the best superhero movie ever.","Houston","Captain America: Civil War","05.08.2016",0.995848757130447
"519","Captain America civil war  was amazing. 
Sorry to all the people in the movie theater ,I might have freaked out a bit too much <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>","Houston","Captain America: Civil War","05.08.2016",0.716141321285671
"520","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/SWzN46TjEp","Houston","Captain America: Civil War","05.08.2016",0.873096179659057
"521","about to watch the captain America civil war movie","Houston","Captain America: Civil War","05.08.2016",0.704571915511405
"522","I'm at Studio Movie Grill CityCentre for Captain America: Civil War in Disney Digital 3D in Houston, TX https://t.co/ljLjlE3w7H","Houston","Captain America: Civil War","05.08.2016",0.39696541842286
"523","Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/Ipm0Ft7Q0O","Houston","Captain America: Civil War","05.08.2016",0.877407900983948
"524","RT @mandipie4u: #CaptainAmericaCivilWar opens in theaters TODAY! Check out my #movie review! #TeamIronman https://t.co/3QMKmPa0BP  https://…","St. Louis ","Captain America: Civil War","05.08.2016",0.874729138884947
"525","RT @mandipie4u: #CaptainAmericaCivilWar opens in theaters TODAY! Check out my #movie review! #TeamIronman https://t.co/3QMKmPa0BP https://t…","St. Louis ","Captain America: Civil War","05.08.2016",0.874729138884947
"526","I liked a @YouTube video from @tyronemagnus77 https://t.co/P6g8gBq2LV Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","St. Louis ","Captain America: Civil War","05.08.2016",0.930289544070308
"527","Captain America Civil War!!! AMAZING MOVIE!! #TeamCap #TeamCaptainAmerica @CaptainAmerica #goodmovie","St. Louis ","Captain America: Civil War","05.08.2016",0.937201781062615
"528","ANOTHER ONE OF CED'S MOVIE REVIEWS: CAPTAIN AMERICA CIVIL WAR 

https://t.co/Uon3kIc51k","St. Louis ","Captain America: Civil War","05.08.2016",0.618066743944679
"529","My review of ""Captain America: Civil War."" https://t.co/oCwR8p5szA","St. Louis ","Captain America: Civil War","05.08.2016",0.621792480571771
"530","#CaptainAmericaCivilWar opens in theaters TODAY! Check out my #movie review! #TeamIronman https://t.co/3QMKmPa0BP  https://t.co/Rysyo8D8UL","St. Louis ","Captain America: Civil War","05.08.2016",0.869452866621649
"531","Haven't seen Captain America: Civil War yet? DO IT NOW! Best movie of 2016 thus far! And they nailed Black Panther and Spider-Man.","St. Louis ","Captain America: Civil War","05.08.2016",0.971228000021321
"532","Captain America Civil War = epic, must see movie","St. Louis ","Captain America: Civil War","05.08.2016",0.995277537855182
"533","Just saw the Captain America movie. Not bad.  Hate that they used Civil War as the title and didn't use the story line.","St. Louis ","Captain America: Civil War","05.08.2016",0.44988611861952
"534","Captain America Civil War is without a doubt the best Marvel movie out <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B6><U+0092>","Denver ","Captain America: Civil War","05.08.2016",0.989395233977718
"535","Date with hubby — watching Captain America: Civil <U+034F>Wa<U+034F>r at Movie Tavern Aurora https://t.co/TWahdET0X8","Denver ","Captain America: Civil War","05.08.2016",0.885855294398755
"536","Go to Sams and Walmart they said.... You will be able to go to Captain America civil war movie they said<ed><U+00A0><U+00BD><ed><U+00B8><U+009C>","Denver ","Captain America: Civil War","05.08.2016",0.477215769376436
"537","Free Comic Book Day + Captain America Civil War Movie = Amazing Day! <ed><U+00A0><U+00BE><ed><U+00B4><U+0093> #NerdAlert… https://t.co/e9EYXqlZ3x","Denver ","Captain America: Civil War","05.08.2016",0.945509880064508
"538","Whether #TeamCap or #TeamIronMan, @CaptainAmerica #CivilWar is a movie both sides can agree… https://t.co/7BpkwFLMrZ https://t.co/sQrEcWgRQc","Denver ","Captain America: Civil War","05.08.2016",0.747759010706222
"539","Captain America: Civil War Movie | Day 1058 | ActOutGames: https://t.co/0zAGytukOP via @YouTube","Denver ","Captain America: Civil War","05.08.2016",0.921747629442913
"540","Saw Captain America: Civil War. I think that’s my last superhero movie.","Denver ","Captain America: Civil War","05.08.2016",0.906647680789459
"541","Captain America: Civil War was a movie.","Denver ","Captain America: Civil War","05.08.2016",0.576654167700435
"542","Review #CaptainAmericaCivilWar
""I wanted to cry. I still want to cry from this movie."" @CatPewPew
https://t.co/ssIp6fGP7T

#CaptainAmerica","Denver ","Captain America: Civil War","05.08.2016",0.385416610825725
"543","Movie Review! - Captain America: Civil War 10/10: https://t.co/jkKJsUuqi6 via @YouTube","Denver ","Captain America: Civil War","05.08.2016",0.953470315824789
"544","The hype. The heroics. The hour is upon us. (at @Cinemark Century Movie Theatre for Captain America: Civil War) https://t.co/JyD7kVLzYJ","Denver ","Captain America: Civil War","05.08.2016",0.38710967776483
"545","RT @indiewire: Here's every movie being released in theaters this weekend. What are you seeing? https://t.co/AxgvZntQ87 https://t.co/Ocx7X4…","New York City","A Bigger Splash","05.08.2016",0.714625171474977
"546","#FilmReview - #ABiggerSplash https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.875554083040735
"547","RT @jacqueline_frye: A Bigger Splash is a good movie not everyone will enjoy it because of the type of movie it is. Dakota was really good…","New York City","A Bigger Splash","05.08.2016",0.988651178976785
"548","Film Review - #ABiggerSplash https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.432216791147495
"549","#FilmReview - ""A Bigger Splash"" https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.620924037652712
"550","Film Review - ""A Bigger Splash"" https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.10363969687752
"551","RT @BuzzFeedEnt: Tilda Swinton Is An Unsurprisingly Awesome Rock Star In This New Movie https://t.co/UEugGlPPwF via @alisonwillmore https:/…","New York City","A Bigger Splash","05.08.2016",0.70281097781975
"552","Movie Review - ""A Bigger Splash"" co-starring #RalphFiennes https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.315966910950536
"553","Movie Review - ""A Bigger Splash"" co-starring #RalphFiennes https://t.co/Ye0EN9uFxP","New York City","A Bigger Splash","05.08.2016",0.43943888749845
"554","Movie Review - ""A Bigger Splash"" co-starring #RalphFiennes https://t.co/YEbptbaJ4D","New York City","A Bigger Splash","05.08.2016",0.435804441396792
"555","Movie Review - ""A Bigger Splash"" co-starring Ralph Fiennes https://t.co/Ko8w27wKSl","New York City","A Bigger Splash","05.08.2016",0.188002366238818
"556","Movie Review - ""A Bigger Splash"" co-starring Ralph Fiennes https://t.co/Ye0EN9uFxP","New York City","A Bigger Splash","05.08.2016",0.276626674526763
"557","Free movie passes for A Bigger Splash! Screening is Wed, May 18 7pm at AMC Pacific Place  https://t.co/tUYOZAFSE7 https://t.co/NlxUA2RLvn","Seattle","A Bigger Splash","05.08.2016",0.704680472187268
"558","Baaghi Movie Review by Tasneem Rahim of Showbiz India TV: https://t.co/337ziWYDCW via @YouTube","Los Angeles","Baaghi","05.08.2016",0.762008257954028
"559","Watch Baaghi Full Hindi Movie Online Download (2016) HD: Watch Baaghi A Rebel For Love (2005) Watch Onl... https://t.co/PXEV6pwWHX #poll","Los Angeles","Baaghi","05.08.2016",0.774334399774981
"560","Don Shanahan of ""Every Movie Has a Lesson"" reviews ""Captain America: Civil War"" and ""The Famil… https://t.co/2nUtNNtcEu via @wordpressdotcom","Chicago","The Family Fang","05.08.2016",0.358507332774762
"561","""The man who knew infinity"" is a math movie that shows you how good the characters are at math by having them say really big numbers","New York City","The Man Who Knew Infinity","05.08.2016",0.982564653806595
"562","THE MAN WHO KNEW INFINITY ----&gt; Here's the man behind the movie.. https://t.co/W1WtHF2iAg https://t.co/ZNPMakVqUQ","New York City","The Man Who Knew Infinity","05.08.2016",0.800135572822838
"563","RT @bill_easterly: Auroras seen from International Space Station, shown in new IMAX movie ""A Beautiful Planet"" https://t.co/IfjC8VvNzO","New York City","A Beautiful Planet","05.08.2016",0.93505658871691
"564","@feegrowsinBK @anyway413 Eh not like I'm gonna actually see the superhero movie. But IMDB answered the Q—very cool. Glad she's making dough!","Seattle","Dough","05.08.2016",0.698897660426028
"565","4 fabulous movie moms to watch, again, this Mother's Day https://t.co/UT2yWfCIAp","Boston","Mother’s Day","05.08.2016",0.987845776608027
"566","RT @BuzzFeed: Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","Mother’s Day","05.08.2016",0.868822557906633
"567","RT @ScreenMediaFilm: We're about to crack the top #25 overall on @iTunesMovies - Help #MothersAndDaughters climb to #1 for Mother's Day! ht…","New York City","Mother’s Day","05.08.2016",0.208812339422675
"568","Mother's Day movie for Girls Night Out: https://t.co/9Li5TGdIfn @Fandango @Lindt_Chocolate #SITCcelebratesMothersDay https://t.co/U9zzV80fyj","New York City","Mother’s Day","05.08.2016",0.508663473663191
"569","@ReaganGomez motherhood is it being Mother's Day weekend &amp; your teenager is still hitting you up for movie money &amp; a pick up at midnight <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>","New York City","Mother’s Day","05.08.2016",0.721983589097614
"570","Watching #GOTG a day before Mother's Day is such a bad idea. That beginning of the movie never gets easier to watch. #Ididntcry #maybeabit","New York City","Mother’s Day","05.08.2016",0.357875442070054
"571","Watching Mother's Day..Jason Sudeikis is such a great jerk in this movie","New York City","Mother’s Day","05.08.2016",0.879325071667814
"572","Bad Moms is the Kind of Mother’s Day Movie Women Deserve https://t.co/3J5lQGRaMJ","New York City","Mother’s Day","05.08.2016",0.149444003546136
"573","We're about to crack the top #25 overall on @iTunesMovies - Help #MothersAndDaughters climb to #1 for Mother's Day! https://t.co/ExHCyXv4CO","New York City","Mother’s Day","05.08.2016",0.375923378373565
"574","Awww Happy Mother's Day From The Baby Birds of The Angry Bird Movie https://t.co/93LXUVtqG6 #generalbuzzworthy","New York City","Mother’s Day","05.08.2016",0.903625250633207
"575","@BuzzFeed sure as hell won't be the Mother's Day movie","New York City","Mother’s Day","05.08.2016",0.305376731453133
"576","Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","Mother’s Day","05.08.2016",0.880774433368851
"577","RT @GlobalGrind: Kevin Durant’s mom gets her own movie just in time for Mother's Day https://t.co/RFEBVs902H https://t.co/Aefh45lhU5","New York City","Mother’s Day","05.08.2016",0.495398095263139
"578","Awww Happy Mother's Day From The Baby Birds of The Angry Bird Movie https://t.co/ByYwYCWZjI #generalbuzzworthy","New York City","Mother’s Day","05.08.2016",0.810215323197479
"579","I'd like to have a word with the people who released the new Captain America movie on Mother's Day weekend.","New York City","Mother’s Day","05.08.2016",0.946990464714569
"580","For Mother's Day I'm going to let my mom watch every Jane Austen movie and not make fun of it while it's playing. Maybe.","New York City","Mother’s Day","05.08.2016",0.548642426144002
"581","From 'Sound of Music' to 'The Help': 8 incredible movies for a Mother's Day movie marathon - Daily News &amp; Analysis https://t.co/jN15mbRyJw","New York City","Mother’s Day","05.08.2016",0.922570224943915
"582","I asked my mom CAN we watch a movie for Mother's Day she said ..ill call you #partymoms <ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Mother’s Day","05.08.2016",0.167680656323025
"583","Is that movie Mother's Day out yet?","New York City","Mother’s Day","05.08.2016",0.942733598426077
"584","4 fabulous movie moms to watch, again, this Mother’s Day... https://t.co/CzPL4Dpp7G https://t.co/KHiTcsErV1","New York City","Mother’s Day","05.08.2016",0.995930871801499
"585","4 fabulous movie moms to watch, again, this Mother's Day: by Betsy Shaw posted in Mom Stori... https://t.co/xY9LfgEfiK #LotsToLearn #Mom","New York City","Mother’s Day","05.08.2016",0.912462194073136
"586","4 fabulous movie moms to watch, again, this Mother's Day: by Betsy Shaw posted in Mom Stories There hav... https://t.co/6dDeUFPWuJ #Baby","New York City","Mother’s Day","05.08.2016",0.969355827721669
"587","THE ANGRY BIRDS MOVIE - Hatchlings Mother's Day Greeting (HD) https://t.co/4bw6jIGVsv via @YouTube","New York City","Mother’s Day","05.08.2016",0.217886530026296
